Serial,Source,commodity,date,sentence,polarity,subjectivity,Sentiment_Type
20227,Economies.com,silver,20.04.2018,"Silver prices dipped in Asian trade on Friday away from eleven-week highs hit yesterday as traders close positions to collect profits. 
 
Silver witnessed a surge this week for a variety ...",0,0,Neutral
20230,Economies.com,silver,19.04.2018,"Silver futures tilted lower in American trade away from January 29 highs even as the dollar index rebounded from March 27 lows following earlier data from the US, and ahead of a speech by Federal ...",0,0.2,Neutral
20234,Economies.com,silver,19.04.2018,"Silver prices rose for the third straight session to near 11-week highs, as US treasury yields fell while gold prices eked out gains as well.
 
The International Monetary Fund has kept its ...",0.18,0.35,Positive
20236,Economies.com,silver,18.04.2018,"Silver futures rallied nearly three percent in American trade to early February highs even as the dollar index rebounded slightly from March 27 lows, while markets now await the Beige Book's release ...",0.008333333,0.216666667,Positive
20239,Economies.com,silver,18.04.2018,"Silver prices lost ground on Wednesday after marking the highest this week amid constant wavering in financial markets, with mixed signals all around. 
 
Silver's dip comes as most Asian ...",0.1,0.216666667,Positive
20241,Economies.com,silver,17.04.2018,"Silver futures rose nearly one percent in American trade even as the dollar index rebounded from March 27 lows, following earlier data from China, the world's largest metals consumer, and the US, and ...",0.14,0.39,Positive
20245,Economies.com,silver,17.04.2018,"Silver prices inched up in Asian trade after dithering yesterday, with the white metal trying to capitalize on the wavering in Asian stocks today, which buoyed demand on silver as an alternative ...",0,0,Neutral
20247,Economies.com,silver,16.04.2018,"Silver futures tilted higher as the dollar index lost ground for the first session in three, following earlier data from the US, the world's largest economy, while Federal Reserve Bank of Atlanta ...",0.125,0.358333333,Positive
20250,Economies.com,silver,16.04.2018,"Silver prices rose modestly at the open after scoring gains last week, with the white metal largely wavering in the medium term due to lack of direction. 
 
Silver tried to rise today ...",0.112755102,0.460034014,Positive
20252,Economies.com,silver,13.04.2018,"Silver futures rose nearly one percent in American trade as the dollar index traded mostly flat near March 28 lows, following earlier data from China, the world's largest metals consumer, and the ...",0.110714286,0.353571429,Positive
20256,Economies.com,silver,13.04.2018,"Silver prices rose on Friday before the weekend in an attempt to recoup some of the heavy losses registered yesterday, after recovery in stocks and lower haven demand. 
 
Silver slumped ...",0.2,0.725,Positive
20259,Economies.com,silver,12.04.2018,"Silver futures fell nearly two percent in American trade away from March 6 highs for the second session as the dollar index rebounded from March 28 lows, following earlier data from the US, the ...",0.02,0.2,Positive
20262,Economies.com,silver,12.04.2018,"Silver prices were little changed on Thursday after hitting five-week highs yesterday, before trimming the gains ahead of the close. 
 
Fears of escalation in Syria, after US President ...",-0.1875,0.5,Negative
20264,Economies.com,silver,11.04.2018,"Silver futures rose over one percent in American trade to March 6 highs as the dollar index fell off early March highs, following earlier data from China, the world's largest metals consumer, and the ...",0.14,0.37,Positive
20268,Economies.com,silver,11.04.2018,"Silver prices were little changed in Asian trade on Wednesday, hovering near one-week highs as the dollar index gave up ground and Asian stocks trimmed their gains. 
 
Asian stocks pared ...",-0.0175,0.18,Negative
20270,Economies.com,silver,10.04.2018,"Silver futures rose in American trade away from March 20 lows for the fourth straight session, as the dollar index fell off early March highs for the third consecutive session, following earlier data ...",0.1125,0.28125,Positive
20274,Economies.com,silver,10.04.2018,"Silver moved little on Tuesday after marking gains yesterday, as demand on safe havens slide in the markets while risk appetite grows. 
 
Asian stocks rose today after Chinese President ...",0.1825,0.39,Positive
20276,Economies.com,silver,09.04.2018,"Silver futures rose nearly one percent in American trade as the dollar index fell off early March highs for the second session, following earlier data from the US, and as fears of a US-China trade ...",0.114285714,0.321428571,Positive
20280,Economies.com,silver,09.04.2018,"Silver prices rose modestly on Monday even as the white metal capitalizes on market uncertainty and directionlessness. 
 
Asian stocks eked out gains amid swings and volatility, ...",0.175,0.4625,Positive
20282,Economies.com,silver,06.04.2018,"Silver futures titled lower in American trade even as the dollar index fell off early March highs, following earlier data from the US, the world's largest economy, while Federal Reserve governor ...",0.025,0.225,Positive
20285,Economies.com,silver,06.04.2018,"Silver opened Friday higher away from two-week lows plumbed yesterday, as demand increases on safe havens following President Donald Trump's statements yesterday. 
 
Asian stocks were ...",0.1875,0.275,Positive
20288,Economies.com,silver,05.04.2018,"Silver futures rose nearly one percent in American trade away from March 20 lows even as the dollar index hit early March highs, following earlier data from the US, the world's largest ...",0.133333333,0.375,Positive
20291,Economies.com,silver,05.04.2018,"Silver prices wavered on Thursday after two days of losses, as demand falls on silver as a safe haven, while investors await crucial US employment data later this week. 
 
Stock indices ...",0.166666667,0.5,Positive
20293,Economies.com,silver,04.04.2018,"Silver futures fell nearly one percent in American trade to March 29 lows even as the dollar index gave up ground, following earlier data from the US, the world's largest economy, amid growing ...",0.025,0.25,Positive
20297,Economies.com,silver,04.04.2018,"Silver was little changed on Wednesday as Asian stocks dither amid renewed US-China trade war fears and lack of clear direction in the markets. 
 
Asian stocks have failed to follow the ...",-0.1175,0.236666667,Negative
20299,Economies.com,silver,03.04.2018,"Silver futures fell nearly two percent in American trade as the dollar index hit March 21 highs, amid a lack of data from the US, the world's largest economy. 
 
As of 06:44 GMT, silver ...",0.05,0.2,Positive
20303,Economies.com,silver,03.04.2018,"Silver prices were mostly flat in Asian trade, hovering near the closing price amid uncertainty in the market and mixed assessments of risks. 
 
Asian stock indices were dragged down ...",-0.013425926,0.177314815,Negative
20305,Economies.com,silver,02.04.2018,"Silver futures rose over two percent in American trade away from March 21 lows, as the dollar index traded mostly flat, following earlier data from the US, the world's largest ...",0.115,0.335,Positive
20308,Economies.com,silver,02.04.2018,"Silver prices rose on Monday amid thin trading and weak movements due to holidays in various markets. 
 
Silver drew support from renewed interest from buyers after sliding and dithering ...",-0.06,0.66,Negative
20311,Economies.com,silver,29.03.2018,"Silver futures titled higher in American trade away from March 21 lows, even as dollar index rebounded from February 16 lows for the third straight session, following earlier data from the US, the ...",0.075,0.25,Positive
20315,Economies.com,silver,29.03.2018,"Silver prices moved little on Thursday after marking one-week lows in the last two sessions as the dollar rallied. 
 
Dollar surged yesterday after stellar US GDP growth data, which beat ...",0.020833333,0.272222222,Positive
20317,Economies.com,silver,28.03.2018,"Silver futures slid nearly two percent in American trade away from March 7 highs as the dollar index rebounded from February 16 lows, following earlier data from the US, the world's largest ...",0.025,0.25,Positive
