Serial,Source,Commodity,Date,Sentence,Polarity,Subjectivity,Sentiment_Type
17990,Money Control,gold,24.10.2011,"It is a tradition in India to buy gold on the auspicious occasion of Dhanteras. In an interview to CNBC-TV18, Shreekant Jha, managing director of PJ Commodity Ventures says, gold has crossed Rs 27,000 per 10 grams resistance.",0,0,Neutral
17991,Money Control,gold,24.10.2011,"Angel Commodities has come out with its Gold and Silver. According to the research firm today, gold and silver is expected to trade with a positive bias, on account of a weaker dollar.",-0.024242424,0.448484848,Negative
17994,Money Control,gold,24.10.2011,"In Mumbai market Standard gold (99.5 purity) was up by Rs 115 at Rs 27030 and pure gold (99.9 purity) was up by Rs 110 at Rs 27,150 in Mumbai.",0.107142857,0.25,Positive
17996,Money Control,gold,24.10.2011,"At 14:11 hrs MCX GOLDGUINEA November contract was trading at Rs 21515.00 up Rs 54.00, or 0.25%. It touched an intraday high of Rs 21558.00 and an intraday low of Rs 21411.00. So far 6886 contracts have been traded.",0.086666667,0.613333333,Positive
17997,Money Control,gold,24.10.2011,Gold climbs to 3-day high with EU developments in focus,0.16,0.54,Positive
17998,Money Control,gold,24.10.2011,Kotak Commodity has come out with its report on bullion. As per research firm support for MCX Gold Oct contract is seen at Rs 26500 while Resistance is seen at Rs 26995.,-0.2,0.4,Negative
17999,Money Control,gold,24.10.2011,"As inflation fails to get better of the Diwali gold rush, Bhargava Vaidya of BN Vaidya & Associates says this Dhanteras, we will still able to beat it by 4-5% with gold. ""If you are going to wear it, jewellery is the most attractive form to invest. And, for a retail investor, ETFs would be the most efficient form,"" he suggests.",0.383333333,0.570833333,Positive
18000,Money Control,gold,24.10.2011,"Mangal Keshav has come out with its report on Gold, Silver, Copper, Crude oil and Natural gas",-0.3,0.7,Negative
18002,Money Control,gold,24.10.2011,"At 11:22 hrs MCX GOLD April contract was trading at Rs 27400.00 up Rs 106.00, or 0.39%. It touched an intraday high of Rs 27400.00 and an intraday low of Rs 27399.00. So far 2 contracts have been traded.",0.086666667,0.613333333,Positive
18003,Money Control,gold,24.10.2011,"On the auspicious occasion of Dhanteras on Monday, October 24, 2011, the Exchange has decided to conduct Extended Live Trading session in Gold ETF securities in the Equity Segment.",0.136363636,0.5,Positive
18004,Money Control,gold,24.10.2011,"Naveen Mathur, associate director, commodities and currencies, Angel Broking has a buy call on crude. He says, ""We would recommend a buy the crude MCX November at around Rs 4,330-4,350 with a stop loss of around RS 4,280 and targets of around Rs 4,430-4,440 for the intra-day strategy.""",-0.7,1,Negative
18007,Money Control,gold,23.10.2011,Gold futures - Weekly review: October 17-21,0,0,Neutral
18008,Money Control,gold,22.10.2011,Gold rises with equities on optimism over EU summit,0,0,Neutral
18010,Money Control,gold,21.10.2011,Gold rebounds in early U.S. trade,0.1,0.3,Positive
18011,Money Control,gold,21.10.2011,"On the auspicious occasion of Dhanteras on Monday, October 24, 2011, the Exchange has decided to conduct Extended Live Trading session in Gold Exchange Traded Funds (ETF) securities in the Equity Segment.",0.136363636,0.5,Positive
18013,Money Control,gold,21.10.2011,"Gold prices were trading higher in the major metros in India. In Chennai market Standard gold (99.5 purity) was up Rs 310 at Rs 26,830 and pure gold (99.9 purity) was up Rs 310 at Rs 26700.",0.131696429,0.375,Positive
18014,Money Control,gold,21.10.2011,"At 15:39 hrs MCX GOLDGUINEA October contract was trading at Rs 21096.00 up Rs 107.00, or 0.51%. It touched an intraday high of Rs 21190.00 and an intraday low of Rs 21015.00. So far 16012 contracts have been traded.",0.086666667,0.613333333,Positive
18015,Money Control,gold,21.10.2011,"Ritesh Gandhi, senior research analyst of commodities and currencies at Anand Rathi Commodities joins CNBC-TV18 to give his view on the commodity space for today.",0,0,Neutral
18016,Money Control,gold,21.10.2011,Geojit Comtrade has come out with its report on Gold,0,0,Neutral
18017,Money Control,gold,21.10.2011,"Nirmal Bang has come out with its report on Gold, Silver, Copper, Nickel, Aluminium, Crude Oil",-0.7,1,Negative
18018,Money Control,gold,21.10.2011,"India gold rose more than a percent on Friday, recovering from previous session's 2-week low, following firm overseas markets and supported by a weaker rupee back home, dealers said.",0.104761905,0.345238095,Positive
18021,Money Control,gold,21.10.2011,Kotak Commodity has come out with its report on bullion. According to the research firm MCX Gold and Silver may note some gains tracking cues from international exchange.,-0.1,0.2,Negative
18022,Money Control,gold,21.10.2011,"On October 21, 2011 gold prices were trading higher in the major metros in India. In Mumbai market Standard gold (99.5 purity) was up Rs 260 at Rs 26,845 and pure gold (99.9 purity) was up Rs 25 at Rs 26725.",0.131696429,0.375,Positive
18023,Money Control,gold,21.10.2011,"At 13:56 hrs MCX GOLD April contract was trading at Rs 27160.00 up Rs 225.00, or 0.84%. It touched an intraday high of Rs 27160.00 and an intraday low of Rs 27080.00. So far 11 contracts have been traded.",0.086666667,0.613333333,Positive
18024,Money Control,gold,21.10.2011,"Mangal Keshav has come out with its report on Gold, Silver, Copper..",0,0,Neutral
18026,Money Control,gold,21.10.2011,"At 11:29 hrs MCX GOLDPETAL December contract was trading at Rs 2712.00 up Rs 22.00, or 0.82%. It touched an intraday high of Rs 2712.00 and an intraday low of Rs 2698.00. So far 1596 contracts have been traded.",0.086666667,0.613333333,Positive
18029,Money Control,gold,21.10.2011,Gold falls in early Asian trade,0.05,0.15,Positive
18031,Money Control,gold,20.10.2011,"Today, gold prices are trading lower in the major metros in India. In Delhi market Standard gold (99.5 purity) was down Rs 290 at Rs 26,390 and pure gold (99.9 purity) was down Rs 290 at Rs 26530.",-0.006865079,0.315555556,Negative
18033,Money Control,gold,20.10.2011,"At 15:53 hrs MCX GOLDPETAL November contract was trading at Rs 2669.00 down Rs 14.00, or 0.52%. It touched an intraday high of Rs 2680.00 and an intraday low of Rs 2650.00. So far 60594 contracts have been traded.",0.026111111,0.532222222,Positive
18035,Money Control,gold,20.10.2011,Gold traders step up festival buys as prices fall,0,0,Neutral
18036,Money Control,gold,20.10.2011,"Mangal Keshav has come out with its report on Gold, Silver, Crude oil, Natural Gas, Copper",-0.3,0.7,Negative
18038,Money Control,gold,20.10.2011,"Today, gold prices are trading lower in the major metros in India. In Mumbai market Standard gold (99.5 purity) was down Rs 225 at Rs 26, 365 and pure gold (99.9 purity) was down Rs 225 at Rs 26485.",-0.006865079,0.315555556,Negative
18040,Money Control,gold,20.10.2011,"At 14:07 hrs MCX GOLDGUINEA November contract was trading at Rs 21095.00 down Rs 150.00, or 0.71%. It touched an intraday high of Rs 21210.00 and an intraday low of Rs 20974.00. So far 8398 contracts have been traded.",0.026111111,0.532222222,Positive
18041,Money Control,gold,20.10.2011,"Nirmal Bang has come out with its report on Gold, Silver, Copper, Nickel, Zinc and crude Oil",-0.7,1,Negative
18046,Money Control,gold,20.10.2011,Gold higher in early Asian trade,0.116666667,0.266666667,Positive
18047,Money Control,gold,20.10.2011,"Gold fell for a third consecutive session on Wednesday, moving once again in tandem with riskier assets, as jittery investors sold on a lack of progress over euro zone debt talks and an uncertain U.S. economic outlook.",0.1,0.1,Positive
18050,Money Control,gold,19.10.2011,"Gold prices have slipped further in the major metros in India. In Chennai market Standard gold (99.5 purity) was down by Rs 140 at Rs 26,930 and pure gold (99.9 purity) was down by Rs 130 at Rs 26800.",-0.005720899,0.346296296,Negative
18052,Money Control,gold,19.10.2011,"At 15:37 hrs MCX GOLDM November contract was trading at Rs 26415.00 down Rs 32.00, or 0.12%. It touched an intraday high of Rs 26542.00 and an intraday low of Rs 26291.00. So far 41347 contracts have been traded.",0.026111111,0.532222222,Positive
18054,Money Control,gold,19.10.2011,"India gold extends losses, nears over 1-wk low",0,0.3,Neutral
18055,Money Control,gold,19.10.2011,"Gold prices are trading lower in the major metros in India on Wednesday. In Mumbai market Standard gold (99.5 purity) was down Rs 105 at Rs 26,750 and pure gold (99.9 purity) was down Rs 20 at Rs 26870.",-0.006865079,0.315555556,Negative
18056,Money Control,gold,19.10.2011,"At 13:57 hrs MCX GOLDGUINEA October contract was trading at Rs 21115.00 down Rs 68.00, or 0.32%. It touched an intraday high of Rs 21260.00 and an intraday low of Rs 21100.00. So far 14081 contracts have been traded.",0.026111111,0.532222222,Positive
18057,Money Control,gold,19.10.2011,Kotak Commodity has come out with its report on bullion. As per research firm MCX Gold may note some gains tracking cues from international exchange however upside is limited.,-0.09047619,0.180952381,Negative
18059,Money Control,gold,19.10.2011,Geojit Comtrade has come out with its report on Gold,0,0,Neutral
18061,Money Control,gold,19.10.2011,Angel Commodities has come out with its report on Gold and Silver,0,0,Neutral
18062,Money Control,gold,19.10.2011,Gold edges lower as investors focus on EU developments,0,0,Neutral
18064,Money Control,gold,19.10.2011,"At 12:20 hrs MCX GOLDPETAL December contract was trading at Rs 2712.00 up Rs 1.00, or 0.04%. It touched an intraday high of Rs 2724.00 and an intraday low of Rs 2705.00. So far 816 contracts have been traded.",0.086666667,0.613333333,Positive
18066,Money Control,gold,19.10.2011,"Angel Commodities has come out with its report on Gold, Silver, Zinc and Copper",0,0,Neutral
18070,Money Control,gold,19.10.2011,Gold rebounds in early Asian trade,0.05,0.15,Positive
18071,Money Control,gold,19.10.2011,"Gold falls on euro zone worries, China slowdown",0,0,Neutral
18073,Money Control,gold,18.10.2011,"Gold futures sharply lower, tumble to 7-day low",-0.0625,0.525,Negative
18074,Money Control,gold,18.10.2011,"At 15:56 hrs MCX GOLDPETAL October contract was trading at Rs 2683.00 down Rs 14.00, or 0.52%. It touched an intraday high of Rs 2698.00 and an intraday low of Rs 2678.00. So far 79101 contracts have been traded.",0.026111111,0.532222222,Positive
18076,Money Control,gold,18.10.2011,Angel Commodities has come out with its report on Gold and Silver,0,0,Neutral
18078,Money Control,gold,18.10.2011,"On October 18, 2011 gold prices slipped in Mumbai, Delhi, Jaipur and Ahmedabad market. In Ahmedabad market Standard gold (99.5 purity) was down Rs 205 at Rs 26740 and pure gold (99.9 purity) was down by Rs 210 at Rs 26865.",-0.024206349,0.269444444,Negative
18079,Money Control,gold,18.10.2011,"India gold futures extended losses on Tuesday afternoon in tandem with foreign markets, although a weaker rupee kept the downside limited.",-0.098214286,0.133928571,Negative
18082,Money Control,gold,18.10.2011,"Gold prices were down in Mumbai, Delhi and Ahmedabad market. In Mumbai market Standard gold (99.5 purity) was down Rs 145 at Rs 26845 and pure gold (99.9 purity) was down by Rs 145 at Rs 26965.",-0.05047619,0.273333333,Negative
18084,Money Control,gold,18.10.2011,"At 13:55 hrs MCX GOLDGUINEA October contract was trading at Rs 21258.00 down Rs 95.00, or 0.44%. It touched an intraday high of Rs 21378.00 and an intraday low of Rs 21237.00. So far 10617 contracts have been traded.",0.026111111,0.532222222,Positive
18085,Money Control,gold,18.10.2011,Gold futures slump as euro zone concerns linger,0,0,Neutral
18086,Money Control,gold,18.10.2011,"Mangal Keshav has come out with its report on Gold, Silver, Copper, Crude oil and Natural gas",-0.3,0.7,Negative
18089,Money Control,gold,18.10.2011,"At 11:03 hrs MCX GOLD April contract was trading at Rs 27335.00 down Rs 104.00, or 0.38%. It touched an intraday high of Rs 27335.00 and an intraday low of Rs 27335.00. So far 1 contract has been traded.",0.026111111,0.532222222,Positive
18090,Money Control,gold,18.10.2011,India to see robust gold imports in festive quarter,0,0,Neutral
18092,Money Control,gold,18.10.2011,Gold posts marginal gains in early Asian trade,0.05,0.15,Positive
18096,Money Control,gold,17.10.2011,Gold futures fluctuate amid lingering euro zone debt woes,0,0,Neutral
18098,Money Control,gold,17.10.2011,"Gold today gained for a second day, as concern about Europe's debt crisis spurs demand for a protection of wealth.",0,0,Neutral
18100,Money Control,gold,17.10.2011,"Gold prices were up in Mumbai and Delhi market, while the prices were down in Chennai, Jaipur and Ahmedabad market. In Delhi market Standard gold (99.5 purity) was up Rs 120 at Rs 27050 and pure gold (99.9 purity) was up by Rs 120 at Rs 27,190.",0.01957672,0.262962963,Positive
18101,Money Control,gold,17.10.2011,"At 15:41 hrs MCX GOLDM January contract was trading at Rs 27020.00 down Rs 23.00, or 0.09%. It touched an intraday high of Rs 27093.00 and an intraday low of Rs 26935.00. So far 374 contracts have been traded.",0.026111111,0.532222222,Positive
