code,name,description,refreshed_at,from_date,to_date
SIMJ2018,"Silver Mini Futures, April 2018, SIMJ2018, MCX","Historical MCX Futures Prices: Silver Mini Futures, April 2018, SIMJ2018, Multi Commodity Exchange India. Trading Unit: 5 KG. Quotation: 1 KG. Tick size: Re. 1 per KG. Open, High, Low and Close prices are in Indian Rupees. Volume and Open Interest are in Lots.",30-04-2018 23:01,16-05-2017,30-04-2018
SIMJ2019,"Silver Mini Futures, April 2019, SIMJ2019, MCX","Historical MCX Futures Prices: Silver Mini Futures, April 2019, SIMJ2019, Multi Commodity Exchange India. Trading Unit: 5 KG. Quotation: 1 KG. Tick size: Re. 1 per KG. Open, High, Low and Close prices are in Indian Rupees. Volume and Open Interest are in Lots.",19-11-2018 23:08,16-05-2018,19-11-2018
SIMM2014,"Silver Mini Futures, June 2014, SIMM2014, MCX","Historical MCX Futures Prices: Silver Mini Futures, June 2014, SIMM2014, Multi Commodity Exchange India. Trading Unit: 5 KG. Quotation: 1 KG. Tick size: Re. 1 per KG. Open, High, Low and Close prices are in Indian Rupees. Volume and Open Interest are in Lots.",30-06-2014 16:01,06-12-2013,30-06-2014
SIMM2015,"Silver Mini Futures, June 2015, SIMM2015, MCX","Historical MCX Futures Prices: Silver Mini Futures, June 2015, SIMM2015, Multi Commodity Exchange India. Trading Unit: 5 KG. Quotation: 1 KG. Tick size: Re. 1 per KG. Open, High, Low and Close prices are in Indian Rupees. Volume and Open Interest are in Lots.",30-06-2015 11:02,10-10-2014,30-06-2015
SIMM2016,"Silver Mini Futures, June 2016, SIMM2016, MCX","Historical MCX Futures Prices: Silver Mini Futures, June 2016, SIMM2016, Multi Commodity Exchange India. Trading Unit: 5 KG. Quotation: 1 KG. Tick size: Re. 1 per KG. Open, High, Low and Close prices are in Indian Rupees. Volume and Open Interest are in Lots.",01-07-2016 22:02,20-07-2015,01-07-2016
SIMM2017,"Silver Mini Futures, June 2017, SIMM2017, MCX","Historical MCX Futures Prices: Silver Mini Futures, June 2017, SIMM2017, Multi Commodity Exchange India. Trading Unit: 5 KG. Quotation: 1 KG. Tick size: Re. 1 per KG. Open, High, Low and Close prices are in Indian Rupees. Volume and Open Interest are in Lots.",30-06-2017 23:02,18-07-2016,30-06-2017
SIMM2018,"Silver Mini Futures, June 2018, SIMM2018, MCX","Historical MCX Futures Prices: Silver Mini Futures, June 2018, SIMM2018, Multi Commodity Exchange India. Trading Unit: 5 KG. Quotation: 1 KG. Tick size: Re. 1 per KG. Open, High, Low and Close prices are in Indian Rupees. Volume and Open Interest are in Lots.",29-06-2018 23:06,17-07-2017,29-06-2018
SIMM2019,"Silver Mini Futures, June 2019, SIMM2019, MCX","Historical MCX Futures Prices: Silver Mini Futures, June 2019, SIMM2019, Multi Commodity Exchange India. Trading Unit: 5 KG. Quotation: 1 KG. Tick size: Re. 1 per KG. Open, High, Low and Close prices are in Indian Rupees. Volume and Open Interest are in Lots.",19-11-2018 23:08,16-07-2018,19-11-2018
SIMQ2014,"Silver Mini Futures, August 2014, SIMQ2014, MCX","Historical MCX Futures Prices: Silver Mini Futures, August 2014, SIMQ2014, Multi Commodity Exchange India. Trading Unit: 5 KG. Quotation: 1 KG. Tick size: Re. 1 per KG. Open, High, Low and Close prices are in Indian Rupees. Volume and Open Interest are in Lots.",29-08-2014 16:01,06-12-2013,29-08-2014
SIMQ2015,"Silver Mini Futures, August 2015, SIMQ2015, MCX","Historical MCX Futures Prices: Silver Mini Futures, August 2015, SIMQ2015, Multi Commodity Exchange India. Trading Unit: 5 KG. Quotation: 1 KG. Tick size: Re. 1 per KG. Open, High, Low and Close prices are in Indian Rupees. Volume and Open Interest are in Lots.",31-08-2015 11:02,06-10-2014,31-08-2015
SIMQ2016,"Silver Mini Futures, August 2016, SIMQ2016, MCX","Historical MCX Futures Prices: Silver Mini Futures, August 2016, SIMQ2016, Multi Commodity Exchange India. Trading Unit: 5 KG. Quotation: 1 KG. Tick size: Re. 1 per KG. Open, High, Low and Close prices are in Indian Rupees. Volume and Open Interest are in Lots.",01-09-2016 22:01,24-09-2015,01-09-2016
SIMQ2017,"Silver Mini Futures, August 2017, SIMQ2017, MCX","Historical MCX Futures Prices: Silver Mini Futures, August 2017, SIMQ2017, Multi Commodity Exchange India. Trading Unit: 5 KG. Quotation: 1 KG. Tick size: Re. 1 per KG. Open, High, Low and Close prices are in Indian Rupees. Volume and Open Interest are in Lots.",01-09-2017 23:01,16-09-2016,01-09-2017
SIMQ2018,"Silver Mini Futures, August 2018, SIMQ2018, MCX","Historical MCX Futures Prices: Silver Mini Futures, August 2018, SIMQ2018, Multi Commodity Exchange India. Trading Unit: 5 KG. Quotation: 1 KG. Tick size: Re. 1 per KG. Open, High, Low and Close prices are in Indian Rupees. Volume and Open Interest are in Lots.",30-08-2018 23:03,18-09-2017,30-08-2018
SIMQ2019,"Silver Mini Futures, August 2019, SIMQ2019, MCX","Historical MCX Futures Prices: Silver Mini Futures, August 2019, SIMQ2019, Multi Commodity Exchange India. Trading Unit: 5 KG. Quotation: 1 KG. Tick size: Re. 1 per KG. Open, High, Low and Close prices are in Indian Rupees. Volume and Open Interest are in Lots.",19-11-2018 23:08,17-09-2018,19-11-2018
SIMV2017,"Silver Mini Futures, October 2017, SIMV2017, MCX","Historical MCX Futures Prices: Silver Mini Futures, October 2017, SIMV2017, Multi Commodity Exchange India. Trading Unit: 5 KG. Quotation: 1 KG. Tick size: Re. 1 per KG. Open, High, Low and Close prices are in Indian Rupees. Volume and Open Interest are in Lots.",31-10-2017 23:01,16-10-2017,31-10-2017
SIMX2014,"Silver Mini Futures, November 2014, SIMX2014, MCX","Historical MCX Futures Prices: Silver Mini Futures, November 2014, SIMX2014, Multi Commodity Exchange India. Trading Unit: 5 KG. Quotation: 1 KG. Tick size: Re. 1 per KG. Open, High, Low and Close prices are in Indian Rupees. Volume and Open Interest are in Lots.",28-11-2014 22:37,11-04-2014,28-11-2014
SIMX2015,"Silver Mini Futures, November 2015, SIMX2015, MCX","Historical MCX Futures Prices: Silver Mini Futures, November 2015, SIMX2015, Multi Commodity Exchange India. Trading Unit: 5 KG. Quotation: 1 KG. Tick size: Re. 1 per KG. Open, High, Low and Close prices are in Indian Rupees. Volume and Open Interest are in Lots.",01-12-2015 11:02,16-10-2014,30-11-2015
SIMX2016,"Silver Mini Futures, November 2016, SIMX2016, MCX","Historical MCX Futures Prices: Silver Mini Futures, November 2016, SIMX2016, Multi Commodity Exchange India. Trading Unit: 5 KG. Quotation: 1 KG. Tick size: Re. 1 per KG. Open, High, Low and Close prices are in Indian Rupees. Volume and Open Interest are in Lots.",02-12-2016 20:03,16-10-2015,02-12-2016
SIMX2017,"Silver Mini Futures, November 2017, SIMX2017, MCX","Historical MCX Futures Prices: Silver Mini Futures, November 2017, SIMX2017, Multi Commodity Exchange India. Trading Unit: 5 KG. Quotation: 1 KG. Tick size: Re. 1 per KG. Open, High, Low and Close prices are in Indian Rupees. Volume and Open Interest are in Lots.",24-01-2018 20:18,17-10-2016,01-12-2017
SIMX2018,"Silver Mini Futures, November 2018, SIMX2018, MCX","Historical MCX Futures Prices: Silver Mini Futures, November 2018, SIMX2018, Multi Commodity Exchange India. Trading Unit: 5 KG. Quotation: 1 KG. Tick size: Re. 1 per KG. Open, High, Low and Close prices are in Indian Rupees. Volume and Open Interest are in Lots.",19-11-2018 23:08,17-10-2017,19-11-2018
SIMX2019,"Silver Mini Futures, November 2019, SIMX2019, MCX","Historical MCX Futures Prices: Silver Mini Futures, November 2019, SIMX2019, Multi Commodity Exchange India. Trading Unit: 5 KG. Quotation: 1 KG. Tick size: Re. 1 per KG. Open, High, Low and Close prices are in Indian Rupees. Volume and Open Interest are in Lots.",19-11-2018 23:08,16-10-2018,19-11-2018
SIMZ2017,"Silver Mini Futures, December 2017, SIMZ2017, MCX","Historical MCX Futures Prices: Silver Mini Futures, December 2017, SIMZ2017, Multi Commodity Exchange India. Trading Unit: 5 KG. Quotation: 1 KG. Tick size: Re. 1 per KG. Open, High, Low and Close prices are in Indian Rupees. Volume and Open Interest are in Lots.",01-01-2018 23:01,04-12-2017,01-01-2018
SIN2014,"Silver Futures, July 2014, SIN2014, MCX","Historical MCX Futures Prices: Silver Futures, July 2014, SIN2014, Multi Commodity Exchange India. Trading Unit: 100 Kgs. Open, High, Low and Close prices are in Indian Rupees. Volume and Open Interest are in Lots.",06-07-2014 08:26,06-12-2013,04-07-2014
SIN2015,"Silver Futures, July 2015, SIN2015, MCX","Historical MCX Futures Prices: Silver Futures, July 2015, SIN2015, Multi Commodity Exchange India. Trading Unit: 100 Kgs. Open, High, Low and Close prices are in Indian Rupees. Volume and Open Interest are in Lots.",03-07-2015 21:02,30-10-2014,03-07-2015
SIN2016,"Silver Futures, July 2016, SIN2016, MCX","Historical MCX Futures Prices: Silver Futures, July 2016, SIN2016, Multi Commodity Exchange India. Trading Unit: 100 Kgs. Open, High, Low and Close prices are in Indian Rupees. Volume and Open Interest are in Lots.",01-08-2016 22:01,17-07-2015,01-08-2016
SIN2017,"Silver Futures, July 2017, SIN2017, MCX","Historical MCX Futures Prices: Silver Futures, July 2017, SIN2017, Multi Commodity Exchange India. Trading Unit: 100 Kgs. Open, High, Low and Close prices are in Indian Rupees. Volume and Open Interest are in Lots.",05-07-2017 23:01,18-07-2016,05-07-2017
SIN2018,"Silver Futures, July 2018, SIN2018, MCX","Historical MCX Futures Prices: Silver Futures, July 2018, SIN2018, Multi Commodity Exchange India. Trading Unit: 100 Kgs. Open, High, Low and Close prices are in Indian Rupees. Volume and Open Interest are in Lots.",05-07-2018 23:01,17-07-2017,05-07-2018
SIN2019,"Silver Futures, July 2019, SIN2019, MCX","Historical MCX Futures Prices: Silver Futures, July 2019, SIN2019, Multi Commodity Exchange India. Trading Unit: 100 Kgs. Open, High, Low and Close prices are in Indian Rupees. Volume and Open Interest are in Lots.",19-11-2018 23:08,16-07-2018,19-11-2018
SIU2014,"Silver Futures, September 2014, SIU2014, MCX","Historical MCX Futures Prices: Silver Futures, September 2014, SIU2014, Multi Commodity Exchange India. Trading Unit: 100 Kgs. Open, High, Low and Close prices are in Indian Rupees. Volume and Open Interest are in Lots.",06-09-2014 00:08,28-01-2014,05-09-2014
SIU2015,"Silver Futures, September 2015, SIU2015, MCX","Historical MCX Futures Prices: Silver Futures, September 2015, SIU2015, Multi Commodity Exchange India. Trading Unit: 100 Kgs. Open, High, Low and Close prices are in Indian Rupees. Volume and Open Interest are in Lots.",04-09-2015 21:02,07-10-2014,04-09-2015
SIU2016,"Silver Futures, September 2016, SIU2016, MCX","Historical MCX Futures Prices: Silver Futures, September 2016, SIU2016, Multi Commodity Exchange India. Trading Unit: 100 Kgs. Open, High, Low and Close prices are in Indian Rupees. Volume and Open Interest are in Lots.",02-09-2016 22:12,29-09-2015,02-09-2016
SIU2017,"Silver Futures, September 2017, SIU2017, MCX","Historical MCX Futures Prices: Silver Futures, September 2017, SIU2017, Multi Commodity Exchange India. Trading Unit: 100 Kgs. Open, High, Low and Close prices are in Indian Rupees. Volume and Open Interest are in Lots.",05-09-2017 23:01,16-09-2016,05-09-2017
SIU2018,"Silver Futures, September 2018, SIU2018, MCX","Historical MCX Futures Prices: Silver Futures, September 2018, SIU2018, Multi Commodity Exchange India. Trading Unit: 100 Kgs. Open, High, Low and Close prices are in Indian Rupees. Volume and Open Interest are in Lots.",05-09-2018 23:01,18-09-2017,05-09-2018
SIU2019,"Silver Futures, September 2019, SIU2019, MCX","Historical MCX Futures Prices: Silver Futures, September 2019, SIU2019, Multi Commodity Exchange India. Trading Unit: 100 Kgs. Open, High, Low and Close prices are in Indian Rupees. Volume and Open Interest are in Lots.",19-11-2018 23:08,17-09-2018,19-11-2018
SIV2017,"Silver Futures, October 2017, SIV2017, MCX","Historical MCX Futures Prices: Silver Futures, October 2017, SIV2017, Multi Commodity Exchange India. Trading Unit: 100 Kgs. Open, High, Low and Close prices are in Indian Rupees. Volume and Open Interest are in Lots.",31-10-2017 23:01,16-10-2017,31-10-2017
SIX2017,"Silver Futures, November 2017, SIX2017, MCX","Historical MCX Futures Prices: Silver Futures, November 2017, SIX2017, Multi Commodity Exchange India. Trading Unit: 100 Kgs. Open, High, Low and Close prices are in Indian Rupees. Volume and Open Interest are in Lots.",01-12-2017 23:01,02-11-2017,01-12-2017
SIZ2014,"Silver Futures, December 2014, SIZ2014, MCX","Historical MCX Futures Prices: Silver Futures, December 2014, SIZ2014, Multi Commodity Exchange India. Trading Unit: 100 Kgs. Open, High, Low and Close prices are in Indian Rupees. Volume and Open Interest are in Lots.",05-12-2014 22:12,11-04-2014,05-12-2014
SIZ2015,"Silver Futures, December 2015, SIZ2015, MCX","Historical MCX Futures Prices: Silver Futures, December 2015, SIZ2015, Multi Commodity Exchange India. Trading Unit: 100 Kgs. Open, High, Low and Close prices are in Indian Rupees. Volume and Open Interest are in Lots.",07-12-2015 11:02,08-01-2015,04-12-2015
SIZ2016,"Silver Futures, December 2016, SIZ2016, MCX","Historical MCX Futures Prices: Silver Futures, December 2016, SIZ2016, Multi Commodity Exchange India. Trading Unit: 100 Kgs. Open, High, Low and Close prices are in Indian Rupees. Volume and Open Interest are in Lots.",05-12-2016 22:01,16-12-2015,05-12-2016
SIZ2017,"Silver Futures, December 2017, SIZ2017, MCX","Historical MCX Futures Prices: Silver Futures, December 2017, SIZ2017, Multi Commodity Exchange India. Trading Unit: 100 Kgs. Open, High, Low and Close prices are in Indian Rupees. Volume and Open Interest are in Lots.",24-01-2018 20:18,16-12-2016,01-01-2018
SIZ2018,"Silver Futures, December 2018, SIZ2018, MCX","Historical MCX Futures Prices: Silver Futures, December 2018, SIZ2018, Multi Commodity Exchange India. Trading Unit: 100 Kgs. Open, High, Low and Close prices are in Indian Rupees. Volume and Open Interest are in Lots.",19-11-2018 23:08,18-12-2017,19-11-2018
STLRPRF2014,"Steel Raipur Futures, January 2014, STLRPRF2014, MCX","Historical MCX Futures Prices: Steel Raipur Futures, January 2014, STLRPRF2014, Multi Commodity Exchange India.     Open, High, Low and Close prices are in Indian Rupees. Volume and Open Interest are in Lots.",20-01-2014 12:42,06-12-2013,20-01-2014
STLRPRZ2013,"Steel Raipur Futures, December 2013, STLRPRZ2013, MCX","Historical MCX Futures Prices: Steel Raipur Futures, December 2013, STLRPRZ2013, Multi Commodity Exchange India.     Open, High, Low and Close prices are in Indian Rupees. Volume and Open Interest are in Lots.",08-01-2014 21:45,14-12-2013,20-12-2013
ZNF2014,"Zinc Futures, January 2014, ZNF2014, MCX","Historical MCX Futures Prices: Zinc Futures, January 2014, ZNF2014, Multi Commodity Exchange India. Trading Unit: 5 Tons. Quotation: Rs. per KG. Tick size: 5 paise per KG.     Open, High, Low and Close prices are in Indian Rupees. Volume and Open Interest are in Lots.",31-01-2014 16:51,04-12-2013,31-01-2014
ZNF2015,"Zinc Futures, January 2015, ZNF2015, MCX","Historical MCX Futures Prices: Zinc Futures, January 2015, ZNF2015, Multi Commodity Exchange India. Trading Unit: 5 Tons. Quotation: Rs. per KG. Tick size: 5 paise per KG. Open, High, Low and Close prices are in Indian Rupees. Volume and Open Interest are in Lots.",30-01-2015 11:11,06-10-2014,30-01-2015
ZNF2016,"Zinc Futures, January 2016, ZNF2016, MCX","Historical MCX Futures Prices: Zinc Futures, January 2016, ZNF2016, Multi Commodity Exchange India. Trading Unit: 5 Tons. Quotation: Rs. per KG. Tick size: 5 paise per KG. Open, High, Low and Close prices are in Indian Rupees. Volume and Open Interest are in Lots.",01-02-2016 11:02,29-09-2015,29-01-2016
ZNF2017,"Zinc Futures, January 2017, ZNF2017, MCX","Historical MCX Futures Prices: Zinc Futures, January 2017, ZNF2017, Multi Commodity Exchange India. Trading Unit: 5 Tons. Quotation: Rs. per KG. Tick size: 5 paise per KG. Open, High, Low and Close prices are in Indian Rupees. Volume and Open Interest are in Lots.",02-02-2017 13:17,02-09-2016,02-02-2017
ZNF2018,"Zinc Futures, January 2018, ZNF2018, MCX","Historical MCX Futures Prices: Zinc Futures, January 2018, ZNF2018, Multi Commodity Exchange India. Trading Unit: 5 Tons. Quotation: Rs. per KG. Tick size: 5 paise per KG. Open, High, Low and Close prices are in Indian Rupees. Volume and Open Interest are in Lots.",31-01-2018 23:03,04-09-2017,31-01-2018
ZNF2019,"Zinc Futures, January 2019, ZNF2019, MCX","Historical MCX Futures Prices: Zinc Futures, January 2019, ZNF2019, Multi Commodity Exchange India. Trading Unit: 5 Tons. Quotation: Rs. per KG. Tick size: 5 paise per KG. Open, High, Low and Close prices are in Indian Rupees. Volume and Open Interest are in Lots.",19-11-2018 23:08,04-09-2018,19-11-2018
ZNG2014,"Zinc Futures, February 2014, ZNG2014, MCX","Historical MCX Futures Prices: Zinc Futures, February 2014, ZNG2014, Multi Commodity Exchange India. Trading Unit: 5 Tons. Quotation: Rs. per KG. Tick size: 5 paise per KG.     Open, High, Low and Close prices are in Indian Rupees. Volume and Open Interest are in Lots.",28-02-2014 17:27,04-12-2013,28-02-2014
ZNG2015,"Zinc Futures, February 2015, ZNG2015, MCX","Historical MCX Futures Prices: Zinc Futures, February 2015, ZNG2015, Multi Commodity Exchange India. Trading Unit: 5 Tons. Quotation: Rs. per KG. Tick size: 5 paise per KG. Open, High, Low and Close prices are in Indian Rupees. Volume and Open Interest are in Lots.",27-02-2015 11:11,21-11-2014,27-02-2015
