Serial,Source,Commodity,Date,Sentence,Polarity,Subjectivity,Sentiment_Type
21308,Economies.com,oil,17.02.2017,"Crude prices sharpened their decline in European trade on Friday on U.S. oversupply concerns after crude inventories surged to the highest since 1982, and ahead of U.S. oil rigs data.  † As of ...",-0.466666667,0.666666667,Negative
21316,Economies.com,oil,14.02.2017,"Oil prices widened their gains in European trade on Tuesday, resuming their strong momentum following a hiatus yesterday, after Saudi Arabia cut output by the larges amount in eight years, offsetting ...",0.144444444,0.277777778,Positive
21319,Economies.com,oil,13.02.2017,"Crude prices fell in European trade on Monday for the first session in four, as U.S. shale production increases as the oil rig count climbs to the highest since October 2015.  † As of 12:54 GMT, ...",-0.15,0.444444444,Negative
21325,Economies.com,oil,09.02.2017,"Oil prices rose in European trade on Thursday for the second session in a row after OPEC's energy ministers expressed the need for more production cuts in the second half of the year, which offset ...",0.155555556,0.269444444,Positive
21332,Economies.com,oil,06.02.2017,"Oil prices fell in European trade on Monday on expectations of increased U.S. shale production after the oil rig count rose to the highest since October.  † As of 13:10 GMT, U.S. crude fell to ...",-0.033333333,0.65,Negative
21335,Economies.com,oil,03.02.2017,"Oil prices reversed higher in European trade after sliding earlier in the session, with prices heading for their fourth daily gain in a row after America threatened new sanctions on Iran, while gains ...",0.064393939,0.242424242,Positive
21343,Economies.com,oil,31.01.2017,"Oil prices reversed slightly higher in European trade on Tuesday after falling earlier in the session, while heading for the first daily gain in three sessions as the dollar fell, but prices were on ...",0.1,0.266666667,Positive
21346,Economies.com,oil,30.01.2017,"Oil prices reversed higher in European trade after falling earlier in the session, as traders focus on OPEC's production cuts, but gains were curbed by the higher U.S. shale production outlook after ...",0.125,0.375,Positive
21349,Economies.com,oil,27.01.2017,"Oil prices widened their losses in European trade on Friday amid concerns about higher U.S. oil rig count and shale production, which offset the optimism of near balance in the oil markets as global ...",0.0875,0.225,Positive
21353,Economies.com,oil,26.01.2017,"Oil prices rose in European trade on Thursday after Algeria's oil minister said he expects global producers to achieve the proposed production cuts by next month, which offset the U.S. inventory ...",0.15,0.2375,Positive
21359,Economies.com,oil,23.01.2017,"Crude prices fell on Monday after earlier U.S. data showed an increase in the oil rig count, pointing at increased future production, which hurt prices today.  † U.S. crude futures last traded ...",-0.28,0.538333333,Negative
21361,Economies.com,oil,23.01.2017,"Oil prices widened their losses in European trade on Monday under pressure from higher U.S. oil rig count, which points at increased shale production.  † As of 12:45 GMT, U.S. crude fell to ...",-0.15,0.5,Negative
21374,Economies.com,oil,13.01.2017,"Oil prices fell in European trade on Friday, resuming the decline that stopped in the last two days, and heading for a weekly loss on concerns about the mounting U.S. oil rig count, indicating ...",0,0.033333333,Neutral
21397,Economies.com,oil,22.12.2016,"Oil prices reversed lower in European trade on Thursday, on track for the second daily loss in a row after U.S. crude inventories rose unexpectedly last week, and as Libya readies to ramp up its ...",-0.016666667,0.336111111,Negative
21406,Economies.com,oil,16.12.2016,"Oil prices returned higher in European trade on Friday after sliding earlier in the session, as the dollar stopped rising against main currencies, while crude stocks fell in the U.S., the world's ...",-0.056666667,0.466666667,Negative
21415,Economies.com,oil,12.12.2016,"Oil prices surged over five percent on Monday, hitting 17-month highs after the historic agreement between OPEC and outside producers to cut production and support prices, the first such deal since ...",0.0625,0.220833333,Positive
21430,Economies.com,oil,30.11.2016,"Oil prices widened their gains on Wednesday, hitting five-week highs after news broke out of a successful OPEC meeting, after clinching the first production deal since 2008, with expectations the ...",0.5,0.641666667,Positive
21488,Economies.com,oil,21.10.2016,"Crude oil prices have stabilized during the European market on Friday after suffering yesterday, the biggest loss in a month, comes amid the traders assessment of the chances of an agreement on ...",-0.35,0.5,Negative
21489,Economies.com,oil,21.10.2016,"Crude oil prices fell for the second day in a row in light of the continuing negative correction, in addition to the stronger US dollar, which increases the negative pressure on crude oil levels in ...",-0.266666667,0.583333333,Negative
21495,Economies.com,oil,20.10.2016,"Crude oil prices fell during the European market on Thursday for the first time in three days, within a correction and profit taking, after recording the highest level in a year after an unexpected ...",-0.0875,0.583333333,Negative
21496,Economies.com,oil,20.10.2016,"Crude oil prices rose during trading on Thursday to trade near its highest level in 15 months, which was recorded yesterday, this comes amid optimism in the oil markets following a drop in US ...",6.94E-18,0.6125,Positive
21501,Economies.com,oil,19.10.2016,"Crude oil maintained its height during the European market on Wednesday, to trade above $ 51 a barrel, extending gains for the second day in a row, after unofficial data from the United States showed ...",-0.175,0.275,Negative
21503,Economies.com,oil,19.10.2016,"Oil prices rose during the European market on Wednesday, extending gains for the second day in a row, based on the improvement of demand in the United States, the biggest oil consumer in the world, ...",0.2,0.316666667,Positive
21504,Economies.com,oil,19.10.2016,"Crude oil prices managed to rise during the Asian session on Wednesday, after US inventories data on crude oil released, according to the data of the American Petroleum Institute, which pointed to ...",-0.35,0.5,Negative
21509,Economies.com,oil,18.10.2016,"Crude oil maintained its height during the European market on Tuesday to trade above $ 50 a barrel, on the way towards the first gain in three days, and traders awaited later in the day data on crude ...",-0.191666667,0.405555556,Negative
21512,Economies.com,oil,18.10.2016,"Oil prices rose during the European market on Tuesday for the first time in three days, based on the rise in most commodities and metals benefited from the US dollar decline against a basket of ...",0.3375,0.445833333,Positive
21513,Economies.com,oil,18.10.2016,"Crude oil prices rose during the Asian session on Tuesday after two days of losses record, comes with the expectation that the oil market came close to achieve the balance and the current abundance ...",-0.025,0.5875,Negative
21518,Economies.com,oil,17.10.2016,"Crude oil prices fell during Monday's trading at the beginning of the week for the second straight session, this comes in light of prices negatively affected by rising production rates of OPEC to a ...",-0.08,0.5,Negative
21523,Economies.com,oil,14.10.2016,"Oil prices kept their gains in European trade, rising for the second session amid rising demand in China, the world's second largest oil consumer, after oil imports reached record highs in September, ...",0,0,Neutral
21526,Economies.com,oil,13.10.2016,"Crude oil prices during trading on Thursday fell for the third consecutive session, after data showed a rise in OPEC's crude oil production during the month of September to its highest level in eight ...",-0.466666667,0.666666667,Negative
21530,Economies.com,oil,12.10.2016,"Oil prices stabilized during the European market on Wednesday, within a limited range of trading, with traders awaited the outcome of the informal meeting of the Organization of Petroleum Exporting ...",-0.035714286,0.071428571,Negative
